id,NPS,descripcion,p1,categoria,clasificacion,,,interesante
60836586,10,muy buena app,121,Es buena / es práctica/ es eficiente,Positiva,,,
60846012,10,excelente aplicación,121,Es buena / es práctica/ es eficiente,Positiva,,,
60847055,10,muy buena,121,Es buena / es práctica/ es eficiente,Positiva,,,
60847180,9,exelente aplicación,121,Es buena / es práctica/ es eficiente,Positiva,,,
60848292,10,excelente aplicación aunque al momento de escribir conceptos debería permitir escribirlos completos.,121,Es buena / es práctica/ es eficiente,Positiva,,,
60848319,9,muy práctico excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60850032,10,solo felicitarlos por su excelente trabajo.,121,Es buena / es práctica/ es eficiente,Positiva,,,
60851776,10,excelente aplicación,121,Es buena / es práctica/ es eficiente,Positiva,,,
60852709,10,muy buena la aplicación la recomiendo,121,Es buena / es práctica/ es eficiente,Positiva,,,
60858267,10,muy bueno,121,Es buena / es práctica/ es eficiente,Positiva,,,
60860589,10,"es muy buena la aplicación  pero como todo, siempre hay una área de oportunidad de mejora y creo que  puede ser en la estructura de los contenidos.  gracias por la oportunidad de dar mis comentarios.",121,Es buena / es práctica/ es eficiente,Positiva,,,
60862146,10,muy bueno,121,Es buena / es práctica/ es eficiente,Positiva,,,
60862535,10,muy buena,121,Es buena / es práctica/ es eficiente,Positiva,,,
60865299,10,bueno,121,Es buena / es práctica/ es eficiente,Positiva,,,
60869198,10,bueno,121,Es buena / es práctica/ es eficiente,Positiva,,,
60869481,10,muy buena,121,Es buena / es práctica/ es eficiente,Positiva,,,
60869703,10,me gusta mucho es muy practica,121,Es buena / es práctica/ es eficiente,Positiva,,,
60870185,10,excelente apoyo por si hay dudas!!,121,Es buena / es práctica/ es eficiente,Positiva,,,
60884047,9,mesheaviles@gmail.abrir con la huella sería muy practico,121,Es buena / es práctica/ es eficiente,Positiva,,,
60885155,10,buena app,121,Es buena / es práctica/ es eficiente,Positiva,,,
60889380,10,excelente aplicación,121,Es buena / es práctica/ es eficiente,Positiva,,,
60889864,9,buena,121,Es buena / es práctica/ es eficiente,Positiva,,,
60890042,10,buena app,121,Es buena / es práctica/ es eficiente,Positiva,,,
60891447,10,hasta hoy cubre mis necesidades. gracias.,121,Es buena / es práctica/ es eficiente,Positiva,,,
60893844,10,excelente aplicación,121,Es buena / es práctica/ es eficiente,Positiva,,,
60896264,10,muy buena,121,Es buena / es práctica/ es eficiente,Positiva,,,
60898443,9,es un excelente banco... solo que me gustaría saber porque tantos descuentos por saldó mínimo...,121,Es buena / es práctica/ es eficiente,Positiva,,,
60899147,10,buena,121,Es buena / es práctica/ es eficiente,Positiva,,,
60900016,10,excelente aplicación,121,Es buena / es práctica/ es eficiente,Positiva,,,
60902819,5,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60904464,10,excelente y practica,121,Es buena / es práctica/ es eficiente,Positiva,,,
60904920,10,al principio de esta versión era poco amigable. qué bueno que escucharon los comentarios y renovaron la versión anterior,121,Es buena / es práctica/ es eficiente,Positiva,,,
60907377,10,exelente app,121,Es buena / es práctica/ es eficiente,Positiva,,,
60909895,10,buena aplicación,121,Es buena / es práctica/ es eficiente,Positiva,,,
60909983,10,la mejor !!,121,Es buena / es práctica/ es eficiente,Positiva,,,
60910201,10,la mejor,121,Es buena / es práctica/ es eficiente,Positiva,,,
60910967,10,buena la aplicación,121,Es buena / es práctica/ es eficiente,Positiva,,,
60094860,9,"los movimientos en ocasiones no se reflejan en tiempo y forma.  están muy desfasados. cuando haces pago sí, enseguida se refleja. pero lo negativo tarda en aparecer en movimiento del.dia..de rapidez bien. gracias",121,Es buena / es práctica/ es eficiente,Negativa,,,
60101932,10,en cajeros automaticos.que reciba y den cambio fraccionado,121,Es buena / es práctica/ es eficiente,Neutral,,,
60106521,10,el servicio de mejoras siempre !!!,121,Es buena / es práctica/ es eficiente,Neutral,,,
60108505,9,si,121,Es buena / es práctica/ es eficiente,Neutral,,,
60130964,10,nada est muy bien,121,Es buena / es práctica/ es eficiente,Positiva,,,
60198234,10,"muy útil, intuitiva y eficaz!",121,Es buena / es práctica/ es eficiente,Positiva,,,
60346501,10,muy buena aplicación fácil y rápido,121,Es buena / es práctica/ es eficiente,Positiva,,,
60613179,10,"super facil y práctica, me encanta!!",121,Es buena / es práctica/ es eficiente,Positiva,,,
60138571,10,super excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60229002,10,"es una aplicación muy práctica y de gran utilidad, mis felicitaciones al equipo bbva.",121,Es buena / es práctica/ es eficiente,Positiva,,,
60090016,10,muy buena app y facilita algunas cosas,121,Es buena / es práctica/ es eficiente,Positiva,,,
60094823,10,esta excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60095060,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60108046,10,seria bueno abrir la aplicación  con la huella digital,121,Es buena / es práctica/ es eficiente,Positiva,,,
60112135,10,es perfecta,121,Es buena / es práctica/ es eficiente,Positiva,,,
60112574,10,todo perfecto,121,Es buena / es práctica/ es eficiente,Positiva,,,
60113741,10,excelente app,121,Es buena / es práctica/ es eficiente,Positiva,,,
60122201,10,exelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60122998,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60124482,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60129938,10,exelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60131712,10,si muy buena aplicación fácil de usar,121,Es buena / es práctica/ es eficiente,Positiva,,,
60133142,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60133636,9,muy buena y fácil de entender,121,Es buena / es práctica/ es eficiente,Positiva,,,
60135943,10,todo perfecto,121,Es buena / es práctica/ es eficiente,Positiva,,,
60140012,10,muy practica y fácil de usar,121,Es buena / es práctica/ es eficiente,Positiva,,,
60144559,10,exelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60145559,10,"excelente app, mi banco favorito",121,Es buena / es práctica/ es eficiente,Positiva,,,
60148213,10,fácil y práctico.,121,Es buena / es práctica/ es eficiente,Positiva,,,
60148511,10,es perfecta para mi,121,Es buena / es práctica/ es eficiente,Positiva,,,
60149229,10,excelente app,121,Es buena / es práctica/ es eficiente,Positiva,,,
60149623,10,exelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60152933,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60159695,9,excelente app,121,Es buena / es práctica/ es eficiente,Positiva,,,
60159889,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60160964,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60161948,10,"excelente, facilita mucho el trabajo",121,Es buena / es práctica/ es eficiente,Positiva,,,
60162726,9,excelente app,121,Es buena / es práctica/ es eficiente,Positiva,,,
60165178,10,exelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60166228,10,todo está perfecto!,121,Es buena / es práctica/ es eficiente,Positiva,,,
60174718,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60180435,10,todo excelente. muchas gracias.,121,Es buena / es práctica/ es eficiente,Positiva,,,
60183563,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60185417,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60187960,10,excelente app,121,Es buena / es práctica/ es eficiente,Positiva,,,
60188363,10,esta perfecta,121,Es buena / es práctica/ es eficiente,Positiva,,,
60192200,10,exelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60195385,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60196057,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60198600,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60199736,10,perfecto,121,Es buena / es práctica/ es eficiente,Positiva,,,
60205896,10,exelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60206667,10,excelente app,121,Es buena / es práctica/ es eficiente,Positiva,,,
60221361,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60222827,10,es excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60223415,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60228885,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60231009,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60232610,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60235937,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60237639,10,perfecto,121,Es buena / es práctica/ es eficiente,Positiva,,,
60239014,10,excelente app,121,Es buena / es práctica/ es eficiente,Positiva,,,
60251601,10,muy buena app me gusta mucho y fácil de utilizar,121,Es buena / es práctica/ es eficiente,Positiva,,,
60252651,10,eficiente app facil uso,121,Es buena / es práctica/ es eficiente,Positiva,,,
60256725,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60262827,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60263175,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60267094,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60279806,10,exelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60289075,10,exelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60293192,10,exelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60296328,10,"excelente app, muy facil de usar",121,Es buena / es práctica/ es eficiente,Positiva,,,
60298061,10,"ninguna, está perfecta así.",121,Es buena / es práctica/ es eficiente,Positiva,,,
60298089,10,excelente app,121,Es buena / es práctica/ es eficiente,Positiva,,,
60299699,10,súper buena,121,Es buena / es práctica/ es eficiente,Positiva,,,
60299984,10,para mi todo esta perfecto,121,Es buena / es práctica/ es eficiente,Positiva,,,
60307948,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60314547,10,excelente app,121,Es buena / es práctica/ es eficiente,Positiva,,,
60316869,10,exelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60320196,10,es exelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60323743,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60327227,10,excelente app,121,Es buena / es práctica/ es eficiente,Positiva,,,
60327389,10,la recomiendo muy practica y util,121,Es buena / es práctica/ es eficiente,Positiva,,,
60327616,10,good,121,Es buena / es práctica/ es eficiente,Positiva,,,x
60330340,10,excelente app,121,Es buena / es práctica/ es eficiente,Positiva,,,
60330974,10,exelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60331041,10,excelente app,121,Es buena / es práctica/ es eficiente,Positiva,,,
60332811,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60333107,10,excelente!!!,121,Es buena / es práctica/ es eficiente,Positiva,,,
60336891,10,excelente!!!,121,Es buena / es práctica/ es eficiente,Positiva,,,
60337244,10,excelente app,121,Es buena / es práctica/ es eficiente,Positiva,,,
60337918,10,excelente!,121,Es buena / es práctica/ es eficiente,Positiva,,,
60338233,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60346663,10,es muy efectiva,121,Es buena / es práctica/ es eficiente,Positiva,,,
60346908,10,todo excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60353238,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60354333,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60354914,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60361606,10,perfecto,121,Es buena / es práctica/ es eficiente,Positiva,,,
60363168,10,excelente todo,121,Es buena / es práctica/ es eficiente,Positiva,,,
60364655,10,excelente app,121,Es buena / es práctica/ es eficiente,Positiva,,,
60368488,10,todo excelente!!,121,Es buena / es práctica/ es eficiente,Positiva,,,
60369538,10,excelente app,121,Es buena / es práctica/ es eficiente,Positiva,,,
60370848,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60377306,10,excelente app,121,Es buena / es práctica/ es eficiente,Positiva,,,
60378014,10,excelente app,121,Es buena / es práctica/ es eficiente,Positiva,,,
60391639,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60395371,10,exelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60395627,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60395880,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60403815,10,todo excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60408528,10,está perfecta,121,Es buena / es práctica/ es eficiente,Positiva,,,
60410086,10,excelente app,121,Es buena / es práctica/ es eficiente,Positiva,,,
60414037,10,exelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60415647,10,excelente.,121,Es buena / es práctica/ es eficiente,Positiva,,,
60421965,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60423024,10,excelente!,121,Es buena / es práctica/ es eficiente,Positiva,,,
60425111,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60427215,10,excelente app,121,Es buena / es práctica/ es eficiente,Positiva,,,
60434804,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60436553,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60439102,10,excelente app,121,Es buena / es práctica/ es eficiente,Positiva,,,
60449947,10,excelente app,121,Es buena / es práctica/ es eficiente,Positiva,,,
60457945,10,excelente app,121,Es buena / es práctica/ es eficiente,Positiva,,,
60458634,10,excelente app,121,Es buena / es práctica/ es eficiente,Positiva,,,
60462224,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60472113,10,exelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60478203,9,"muy buena aplicación, fácil de usar",121,Es buena / es práctica/ es eficiente,Positiva,,,
60485754,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60486372,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60492489,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60493928,10,todo excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60494804,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60494819,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60501582,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60506162,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60506340,10,práctica rápida en cualquier hora,121,Es buena / es práctica/ es eficiente,Positiva,,,
60506839,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60512139,10,excelente app,121,Es buena / es práctica/ es eficiente,Positiva,,,
60513332,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60517688,10,todo excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60517803,10,excelente app fácil de usar práctica y segura,121,Es buena / es práctica/ es eficiente,Positiva,,,
60520176,10,excelente.,121,Es buena / es práctica/ es eficiente,Positiva,,,
60520820,10,muy efectiva,121,Es buena / es práctica/ es eficiente,Positiva,,,
60522087,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60522113,10,excelente!,121,Es buena / es práctica/ es eficiente,Positiva,,,
60523007,10,excelente app,121,Es buena / es práctica/ es eficiente,Positiva,,,
60527251,10,"una excelente aplicación, fácil de usar, muy recomendable",121,Es buena / es práctica/ es eficiente,Positiva,,,
60530492,10,excelente todo,121,Es buena / es práctica/ es eficiente,Positiva,,,
60533227,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60533879,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60534213,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60535694,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60535894,10,excelente app,121,Es buena / es práctica/ es eficiente,Positiva,,,
60538745,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60547392,10,exelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60548479,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60548489,10,excelente app,121,Es buena / es práctica/ es eficiente,Positiva,,,
60552270,10,es excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60552283,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60552808,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60553592,10,excelente app,121,Es buena / es práctica/ es eficiente,Positiva,,,
60554683,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60555415,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60556264,10,"excelente app, de verdad gran diseño, mi felicitación a todo el equipo de diseño y de programación",121,Es buena / es práctica/ es eficiente,Positiva,,,
60557915,10,perfecto,121,Es buena / es práctica/ es eficiente,Positiva,,,
60560313,10,exelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60560919,10,perfecto!,121,Es buena / es práctica/ es eficiente,Positiva,,,
60570212,10,excelente app,121,Es buena / es práctica/ es eficiente,Positiva,,,
60571630,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60573502,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60573650,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60585521,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60585904,10,excelente app,121,Es buena / es práctica/ es eficiente,Positiva,,,
60587215,10,todo excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60592252,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60602992,10,me parece excelente la app muy fácil de usar,121,Es buena / es práctica/ es eficiente,Positiva,,,
60611319,10,exelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60614007,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60614269,10,es excelente la app,121,Es buena / es práctica/ es eficiente,Positiva,,,
60614733,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60619924,10,excelente app,121,Es buena / es práctica/ es eficiente,Positiva,,,
60629112,10,excelente !....seguir igual,121,Es buena / es práctica/ es eficiente,Positiva,,,
60629726,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60638223,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60640855,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60641808,10,excelente app,121,Es buena / es práctica/ es eficiente,Positiva,,,
60644369,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60645855,10,excelente app,121,Es buena / es práctica/ es eficiente,Positiva,,,
60659876,10,todo excelente.. gracias,121,Es buena / es práctica/ es eficiente,Positiva,,,
60662260,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60673445,10,exelente !!,121,Es buena / es práctica/ es eficiente,Positiva,,,
60676406,10,excelencia,121,Es buena / es práctica/ es eficiente,Positiva,,,
60676653,10,todo excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60679965,10,exelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60680267,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60682118,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60682153,10,excelente app,121,Es buena / es práctica/ es eficiente,Positiva,,,
60682883,10,exelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60688391,10,todo es perfecto,121,Es buena / es práctica/ es eficiente,Positiva,,,
60690070,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60695636,10,muy buena y super efectiva,121,Es buena / es práctica/ es eficiente,Positiva,,,
60696530,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60700318,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60700570,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60705030,9,excelente app,121,Es buena / es práctica/ es eficiente,Positiva,,,
60706296,10,excelente app,121,Es buena / es práctica/ es eficiente,Positiva,,,
60709506,10,exelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60711595,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60712457,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60715092,10,muy practica y util,121,Es buena / es práctica/ es eficiente,Positiva,,,
60717106,10,está  perfecto,121,Es buena / es práctica/ es eficiente,Positiva,,,
60720062,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60723001,10,todo excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60725154,10,excelente todo,121,Es buena / es práctica/ es eficiente,Positiva,,,
60727484,10,exelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60728746,10,todo perfecto,121,Es buena / es práctica/ es eficiente,Positiva,,,
60746220,10,excelente app,121,Es buena / es práctica/ es eficiente,Positiva,,,
60747208,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60754728,10,muy útil y eficaz,121,Es buena / es práctica/ es eficiente,Positiva,,,
60755226,10,excelente app,121,Es buena / es práctica/ es eficiente,Positiva,,,
60757982,10,exelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60759824,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60764665,10,todo exelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60769053,10,muy práctica y muy útil.,121,Es buena / es práctica/ es eficiente,Positiva,,,
60784829,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60788458,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60792612,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60794429,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60822493,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60823032,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60825110,10,excelente app,121,Es buena / es práctica/ es eficiente,Positiva,,,
60829454,10,exelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60835476,10,todo perfecto,121,Es buena / es práctica/ es eficiente,Positiva,,,
60835612,10,exelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60848122,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60849537,9,seria bueno que se pudiera desbloquear la aplicación mediante la huella digital,121,Es buena / es práctica/ es eficiente,Neutral,,,
60851174,10,exelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60859015,10,excelente app,121,Es buena / es práctica/ es eficiente,Positiva,,,
60860827,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60865986,10,me gusta mucho la app es muy práctica,121,Es buena / es práctica/ es eficiente,Positiva,,,
60867473,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60868934,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60885357,10,todo esta perfecto,121,Es buena / es práctica/ es eficiente,Positiva,,,
60891315,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60897787,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60901104,9,excelente app,121,Es buena / es práctica/ es eficiente,Positiva,,,
60906022,10,excelent,121,Es buena / es práctica/ es eficiente,Positiva,,,
60908849,10,es súper practico y efectivo,121,Es buena / es práctica/ es eficiente,Positiva,,,
60909784,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60910172,10,excelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60910402,10,exelente,121,Es buena / es práctica/ es eficiente,Positiva,,,
60092337,9,no me dejó tramitar una tarjeta que ofrecían,121,Es buena / es práctica/ es eficiente,Negativa,,,
60105165,10,"me ha servido mucho, no tengo ningún inconveniente gracias",121,Es buena / es práctica/ es eficiente,Positiva,,,
60108054,10,avisar inmediato cuando alguien hace algún movimiento,121,Es buena / es práctica/ es eficiente,Neutral,,,
60128295,9,en ocasiones no permite el ingreso,121,Es buena / es práctica/ es eficiente,Negativa,,,
60128318,10,claro que si. hasta ahora no he tenido ningún inconveniente.,121,Es buena / es práctica/ es eficiente,Positiva,,,
60131079,7,soy cliente telcel y no se si sea solo yo pero no se pueden hacer algunas acciones en la aplicación con los datos.,121,Es buena / es práctica/ es eficiente,Negativa,,,
60131970,10,.,121,Es buena / es práctica/ es eficiente,Neutral,,,
60123223,8,la app se atora continuamente pero me gusta usarla porque la considero muy segura.,124,Es seguro/ tiene mucha seguridad,Positiva,,,
60352050,10,aumenten la seguridad,124,Es seguro/ tiene mucha seguridad,Neutral,,,
60600345,10,"excelente y segura, cuando sabes manejarla",124,Es seguro/ tiene mucha seguridad,Positiva,,,
60675813,10,super rápido y seguro,124,Es seguro/ tiene mucha seguridad,Positiva,,,
60201083,10,mantengan siempre la magnífica seguridad en nuestra app. felicidades,124,Es seguro/ tiene mucha seguridad,Positiva,,,
60408042,10,esta muy adecuada para todo mundo facil de usar.y muy segura felicidades,124,Es seguro/ tiene mucha seguridad,Positiva,,,
60105774,10,es muy facil y seguro su uso,124,Es seguro/ tiene mucha seguridad,Positiva,,,
60150530,10,tiene lo necesario para ser usada de forma fácil y segura,124,Es seguro/ tiene mucha seguridad,Positiva,,,
60231689,10,seguridad buena pero siempre sé puede mejorar.,124,Es seguro/ tiene mucha seguridad,Positiva,,,
60292659,10,es muy práctica y confiable,124,Es seguro/ tiene mucha seguridad,Positiva,,,
60390232,8,muy buena y segura,124,Es seguro/ tiene mucha seguridad,Positiva,,,
60480897,10,"es fácil,segura y en casa",124,Es seguro/ tiene mucha seguridad,Positiva,,,
60522694,10,"estoy contenta con su app hasta el momento, es muy fácil de usar y segura .",124,Es seguro/ tiene mucha seguridad,Positiva,,,
60680922,10,muy fácil dw usar y segura. facilita mucho la vida,124,Es seguro/ tiene mucha seguridad,Positiva,,,
60789296,9,es fácil de ocupar y tiene buenas medidas de seguridad,124,Es seguro/ tiene mucha seguridad,Positiva,,,
60834158,10,estoy muy satisfecho y la seguridad que tienes como usuario es muy buena,124,Es seguro/ tiene mucha seguridad,Positiva,,,
60846967,10,fácil y seguro,124,Es seguro/ tiene mucha seguridad,Positiva,,,
60910944,9,fácil acceso,125,Fácil de instalar/ fácil acceso/ no tarda en conectar,Positiva,,,
60725854,10,"todo muy bien, sin necesidad de ir a sucursal",133,Funciona bien,Positiva,,,
60113707,8,bien,133,Funciona bien,Positiva,,,
60114319,9,muy bien,133,Funciona bien,Positiva,,,
60124383,9,bien,133,Funciona bien,Positiva,,,
60124905,9,todo bien.,133,Funciona bien,Positiva,,,
60131541,8,bien,133,Funciona bien,Positiva,,,
60139209,9,todo muy bien,133,Funciona bien,Positiva,,,
60139731,8,bien,133,Funciona bien,Positiva,,,
60149820,8,a mi me funciona muy bien,133,Funciona bien,Positiva,,,
60163197,10,el servicio es muy completo,133,Funciona bien,Positiva,,,
60179412,9,bien,133,Funciona bien,Positiva,,,
60191150,10,siempre me ah funcionado correctamente,133,Funciona bien,Positiva,,,
60199397,9,muy bien,133,Funciona bien,Positiva,,,
60203433,10,esroy muy contenta con el servicio,133,Funciona bien,Positiva,,,
60216608,9,muy bien,133,Funciona bien,Positiva,,,
60256137,10,sin problema,133,Funciona bien,Positiva,,,
60267261,9,todo bien,133,Funciona bien,Positiva,,,
60289001,10,titochivas2@gmail.com sin problema de uso,133,Funciona bien,Positiva,,,
60323682,10,esta muy bien en todas sus funciones,133,Funciona bien,Positiva,,,
60344329,9,todo bien,133,Funciona bien,Positiva,,,
60345870,10,exselente servicio,133,Funciona bien,Positiva,,,
60420926,10,estoy satisfecha con el servicio,133,Funciona bien,Positiva,,,
60431854,9,muy bien.,133,Funciona bien,Positiva,,,
60446542,8,todo bien,133,Funciona bien,Positiva,,,
60454134,10,"todo está muy bien, gracias!!!",133,Funciona bien,Positiva,,,
60482685,9,todo muy bien,133,Funciona bien,Positiva,,,
60485111,9,bien,133,Funciona bien,Positiva,,,
60520947,9,está muy bien,133,Funciona bien,Positiva,,,
60529507,10,para mí está perfecta tiene todo lo que se necesita,133,Funciona bien,Positiva,,,
